Transaction ID,Date,Amount,Account Number,Transaction Type,Suspicious Flag,Daily Transaction Count,Daily Transaction Volume,Monthly Transaction Count,Monthly Transaction Volume,Previous Alert,Geolocation,MCC,Customer Age,Device ID,Transaction Channel,Risk Score
TRX0979,2024-01-13,947.54,9876543210,DRTF,0,3,9748.00,60,104796.63,1,"19.0760,72.8777",,49,DEV456,Branch,10
TRX0980,2024-01-12,1565.94,7777888899,ACH,0,5,10367.95,63,103591.53,1,"51.5074,-0.1278",,44,DEV101,Mobile,21
TRX0981,2024-01-23,8375.03,5555666677,RTGS,1,5,12776.95,52,95496.16,0,"35.6762,139.6503",,65,DEV789,ATM,93
TRX0982,2024-02-27,7948.73,3333444455,SWIFT,1,3,11834.62,57,112937.45,1,"35.6762,139.6503",,33,DEV202,Branch,79
TRX0983,2024-02-28,1438.77,9876543210,ACH,0,2,3107.11,60,90268.21,0,"51.5074,-0.1278",,45,DEV456,Online,10
TRX0984,2024-02-05,1248.91,3333444455,ACH,0,3,9941.27,58,114186.36,1,"34.0522,-118.2437",,35,DEV202,Online,11
TRX0985,2024-01-27,77.09,7777888899,NEFT,0,1,77.09,64,103668.62,0,"40.7128,-74.0060",,65,DEV101,ATM,10
TRX0986,2024-02-06,178.31,9876543210,IMPS,0,5,7756.87,61,90446.52,0,"35.6762,139.6503",,60,DEV456,Branch,10
TRX0987,2024-03-28,6004.49,9876543210,SWIFT,0,2,10587.45,51,76447.82,1,"40.7128,-74.0060",,47,DEV456,Online,51
TRX0988,2024-03-22,151.17,1234567890,NEFT,0,3,2120.70,48,102065.87,1,"35.6762,139.6503",,57,DEV123,Online,10
TRX0989,2024-01-05,137.90,3333444455,UPI,0,3,2016.45,61,144240.15,1,"34.0522,-118.2437",,49,DEV202,Branch,10
TRX0990,2024-01-14,294.02,1234567890,NEFT,0,2,1767.47,67,134121.92,0,"40.7128,-74.0060",,53,DEV123,Online,10
TRX0991,2024-02-02,476.10,9876543210,IMPS,0,2,771.96,62,90922.62,1,"34.0522,-118.2437",,43,DEV456,Branch,10
TRX0992,2024-03-12,1079.59,8888999900,CRTF,0,1,1079.59,58,65077.18,0,"40.7128,-74.0060",,60,DEV303,ATM,17
TRX0993,2024-03-21,1377.51,3333444455,CUTF,0,2,1663.17,53,117475.84,0,"40.7128,-74.0060",,64,DEV202,ATM,12
TRX0994,2024-02-13,1246.82,3333444455,ACH,0,3,3218.86,59,115433.18,1,"35.6762,139.6503",,63,DEV202,Mobile,13
TRX0995,2024-02-05,1799.13,8888999900,DUTF,0,4,4253.99,51,92823.69,1,"19.0760,72.8777",,29,DEV303,ATM,10
TRX0996,2024-03-11,7630.96,3333444455,RTGS,1,4,16086.76,54,125106.80,0,"51.5074,-0.1278",,47,DEV202,Branch,74
TRX0997,2024-03-24,267.33,8888999900,UPI,0,4,2326.48,59,65344.51,0,"35.6762,139.6503",,55,DEV303,Mobile,10
TRX0998,2024-03-28,452.87,7777888899,NEFT,0,4,21336.37,46,80167.38,0,"40.7128,-74.0060",,44,DEV101,Branch,10
TRX0999,2024-03-01,1731.63,7777888899,CUTF,0,3,3859.23,47,81899.01,0,"51.5074,-0.1278",,41,DEV101,ATM,13
TRX1000,2024-03-18,7528.89,9876543210,SWIFT,1,3,13353.70,52,83976.71,1,"40.7128,-74.0060",,38,DEV456,Mobile,71
